Valor do sinal,Temperatura,Umidade,DataHora
-0.224609375,0.282,0.51,2024-05-07 21:16:03
0.017578125,0.282,0.51,2024-05-07 21:16:04
0.07421875,0.282,0.51,2024-05-07 21:16:05
-0.1796875,0.282,0.51,2024-05-07 21:16:06
-0.236328125,0.282,0.51,2024-05-07 21:16:07
0.05078125,0.282,0.51,2024-05-07 21:16:08
0.078125,0.282,0.51,2024-05-07 21:16:10
-0.2265625,0.282,0.51,2024-05-07 21:16:11
-0.212890625,0.282,0.51,2024-05-07 21:16:12
0.0703125,0.282,0.51,2024-05-07 21:16:13
0.06640625,0.282,0.51,2024-05-07 21:16:14
-0.232421875,0.282,0.51,2024-05-07 21:16:15
-0.1875,0.282,0.51,2024-05-07 21:16:16
0.076171875,0.282,0.51,2024-05-07 21:16:17
-0.21484375,0.282,0.51,2024-05-07 21:16:18
-0.21875,0.282,0.51,2024-05-07 21:16:19
0.07421875,0.282,0.51,2024-05-07 21:16:20
0.0625,0.282,0.51,2024-05-07 21:16:21
-0.228515625,0.282,0.51,2024-05-07 21:16:22
-0.19921875,0.282,0.51,2024-05-07 21:16:23
0.080078125,0.282,0.51,2024-05-07 21:16:25
0.029296875,0.282,0.51,2024-05-07 21:16:26
-0.228515625,0.282,0.51,2024-05-07 21:16:27
-0.146484375,0.282,0.51,2024-05-07 21:16:28
0.076171875,0.282,0.51,2024-05-07 21:16:29
-0.0234375,0.282,0.51,2024-05-07 21:16:30
-0.232421875,0.282,0.51,2024-05-07 21:16:31
-0.078125,0.282,0.51,2024-05-07 21:16:32
0.076171875,0.282,0.51,2024-05-07 21:16:33
0.078125,0.282,0.51,2024-05-07 21:16:35
-0.216796875,0.282,0.51,2024-05-07 21:16:36
-0.22265625,0.282,0.51,2024-05-07 21:16:37
0.076171875,0.282,0.51,2024-05-07 21:16:38
0.0703125,0.282,0.51,2024-05-07 21:16:39
-0.23046875,0.282,0.51,2024-05-07 21:16:40
-0.203125,0.282,0.51,2024-05-07 21:16:42
0.08203125,0.282,0.51,2024-05-07 21:16:43
0.037109375,0.282,0.51,2024-05-07 21:16:44
-0.232421875,0.282,0.51,2024-05-07 21:16:45
-0.15234375,0.282,0.51,2024-05-07 21:16:46
0.0703125,0.282,0.51,2024-05-07 21:16:47
-0.017578125,0.282,0.51,2024-05-07 21:16:48
-0.234375,0.282,0.51,2024-05-07 21:16:50
-0.083984375,0.282,0.51,2024-05-07 21:16:51
0.0703125,0.282,0.51,2024-05-07 21:16:52
-0.072265625,0.282,0.51,2024-05-07 21:16:53
-0.228515625,0.282,0.51,2024-05-07 21:16:54
-0.025390625,0.282,0.51,2024-05-07 21:16:55
0.076171875,0.282,0.51,2024-05-07 21:16:56
-0.158203125,0.282,0.51,2024-05-07 21:16:57
-0.23046875,0.282,0.51,2024-05-07 21:16:58
0.0234375,0.282,0.51,2024-05-07 21:17:00
0.072265625,0.282,0.51,2024-05-07 21:17:01
-0.205078125,0.282,0.51,2024-05-07 21:17:02
-0.228515625,0.282,0.51,2024-05-07 21:17:03
0.0703125,0.282,0.51,2024-05-07 21:17:04
0.068359375,0.282,0.51,2024-05-07 21:17:05
-0.224609375,0.282,0.51,2024-05-07 21:17:06
-0.208984375,0.282,0.51,2024-05-07 21:17:07
0.083984375,0.282,0.51,2024-05-07 21:17:08
0.048828125,0.282,0.51,2024-05-07 21:17:09
-0.2265625,0.282,0.51,2024-05-07 21:17:10
-0.212890625,0.282,0.51,2024-05-07 21:17:12
0.072265625,0.282,0.51,2024-05-07 21:17:13
0.029296875,0.282,0.51,2024-05-07 21:17:14
-0.236328125,0.282,0.51,2024-05-07 21:17:15
-0.16796875,0.282,0.51,2024-05-07 21:17:16
0.060546875,0.282,0.51,2024-05-07 21:17:17
-0.02734375,0.282,0.51,2024-05-07 21:17:18
-0.23828125,0.282,0.51,2024-05-07 21:17:20
-0.091796875,0.282,0.51,2024-05-07 21:17:21
0.064453125,0.282,0.51,2024-05-07 21:17:22
-0.09375,0.282,0.51,2024-05-07 21:17:23
-0.23828125,0.282,0.51,2024-05-07 21:17:24
-0.037109375,0.282,0.51,2024-05-07 21:17:25
0.0703125,0.282,0.51,2024-05-07 21:17:26
-0.162109375,0.282,0.51,2024-05-07 21:17:27
0.05859375,0.282,0.51,2024-05-07 21:17:29
-0.193359375,0.282,0.51,2024-05-07 21:17:30
-0.23828125,0.282,0.51,2024-05-07 21:17:31
0.0546875,0.282,0.51,2024-05-07 21:17:32
0.0625,0.282,0.51,2024-05-07 21:17:33
-0.232421875,0.282,0.51,2024-05-07 21:17:34
-0.220703125,0.282,0.51,2024-05-07 21:17:36
0.0703125,0.282,0.51,2024-05-07 21:17:37
0.048828125,0.282,0.51,2024-05-07 21:17:38
-0.236328125,0.282,0.51,2024-05-07 21:17:39
-0.181640625,0.282,0.51,2024-05-07 21:17:40
0.064453125,0.282,0.51,2024-05-07 21:17:41
-0.00390625,0.282,0.51,2024-05-07 21:17:42
-0.2421875,0.282,0.51,2024-05-07 21:17:44
-0.125,0.282,0.51,2024-05-07 21:17:45
0.07421875,0.282,0.51,2024-05-07 21:17:46
-0.236328125,0.282,0.51,2024-05-07 21:17:47
-0.19921875,0.282,0.51,2024-05-07 21:17:48
0.05859375,0.282,0.51,2024-05-07 21:17:49
0.005859375,0.282,0.51,2024-05-07 21:17:50
-0.228515625,0.282,0.51,2024-05-07 21:17:52
-0.146484375,0.282,0.51,2024-05-07 21:17:53
0.06640625,0.282,0.51,2024-05-07 21:17:54
-0.060546875,0.282,0.51,2024-05-07 21:17:55
-0.23046875,0.282,0.51,2024-05-07 21:17:56
-0.078125,0.282,0.51,2024-05-07 21:17:57
0.060546875,0.282,0.51,2024-05-07 21:17:59
-0.115234375,0.282,0.51,2024-05-07 21:18:00
-0.232421875,0.282,0.51,2024-05-07 21:18:01
-0.005859375,0.282,0.51,2024-05-07 21:18:02
0.056640625,0.282,0.51,2024-05-07 21:18:03
-0.18359375,0.282,0.51,2024-05-07 21:18:04
-0.23046875,0.282,0.51,2024-05-07 21:18:05
0.0390625,0.282,0.51,2024-05-07 21:18:06
0.064453125,0.282,0.51,2024-05-07 21:18:07
-0.23046875,0.282,0.51,2024-05-07 21:18:08
-0.22265625,0.282,0.51,2024-05-07 21:18:10
0.068359375,0.282,0.51,2024-05-07 21:18:11
0.05859375,0.282,0.51,2024-05-07 21:18:12
-0.24609375,0.282,0.51,2024-05-07 21:18:13
-0.201171875,0.282,0.51,2024-05-07 21:18:14
0.07421875,0.282,0.51,2024-05-07 21:18:15
0.009765625,0.282,0.51,2024-05-07 21:18:17
-0.2421875,0.282,0.51,2024-05-07 21:18:18
-0.16015625,0.282,0.51,2024-05-07 21:18:19
0.078125,0.282,0.51,2024-05-07 21:18:20
-0.046875,0.282,0.51,2024-05-07 21:18:21
-0.23828125,0.282,0.51,2024-05-07 21:18:22
-0.09765625,0.282,0.51,2024-05-07 21:18:23
0.064453125,0.282,0.51,2024-05-07 21:18:24
-0.1015625,0.282,0.51,2024-05-07 21:18:26
-0.24609375,0.282,0.51,2024-05-07 21:18:27
-0.015625,0.282,0.51,2024-05-07 21:18:28
0.072265625,0.282,0.51,2024-05-07 21:18:29
-0.16796875,0.282,0.51,2024-05-07 21:18:30
-0.23828125,0.282,0.51,2024-05-07 21:18:32
0.025390625,0.282,0.51,2024-05-07 21:18:33
0.076171875,0.282,0.51,2024-05-07 21:18:34
-0.220703125,0.282,0.51,2024-05-07 21:18:35
-0.232421875,0.282,0.51,2024-05-07 21:18:37
0.05859375,0.282,0.51,2024-05-07 21:18:38
0.05859375,0.282,0.51,2024-05-07 21:18:39
-0.23046875,0.282,0.51,2024-05-07 21:18:40
-0.21484375,0.282,0.51,2024-05-07 21:18:41
0.0625,0.282,0.51,2024-05-07 21:18:42
0.0234375,0.282,0.51,2024-05-07 21:18:43
-0.2265625,0.282,0.51,2024-05-07 21:18:44
-0.158203125,0.282,0.51,2024-05-07 21:18:45
0.064453125,0.282,0.51,2024-05-07 21:18:46
-0.03515625,0.282,0.51,2024-05-07 21:18:47
-0.234375,0.282,0.51,2024-05-07 21:18:48
-0.08984375,0.282,0.51,2024-05-07 21:18:49
0.05859375,0.282,0.51,2024-05-07 21:18:51
-0.095703125,0.282,0.51,2024-05-07 21:18:52
-0.236328125,0.282,0.51,2024-05-07 21:18:53
-0.029296875,0.282,0.51,2024-05-07 21:18:54
0.0703125,0.282,0.51,2024-05-07 21:18:55
-0.16796875,0.282,0.51,2024-05-07 21:18:56
-0.234375,0.282,0.51,2024-05-07 21:18:58
0.021484375,0.282,0.51,2024-05-07 21:18:59
0.076171875,0.282,0.51,2024-05-07 21:19:00
-0.224609375,0.282,0.51,2024-05-07 21:19:01
-0.234375,0.282,0.51,2024-05-07 21:19:02
0.068359375,0.282,0.51,2024-05-07 21:19:03
0.0625,0.282,0.51,2024-05-07 21:19:05
-0.23828125,0.282,0.51,2024-05-07 21:19:06
-0.216796875,0.282,0.51,2024-05-07 21:19:07
0.078125,0.282,0.51,2024-05-07 21:19:08
0.03125,0.282,0.51,2024-05-07 21:19:10
-0.236328125,0.282,0.51,2024-05-07 21:19:11
-0.1640625,0.282,0.51,2024-05-07 21:19:12
0.0703125,0.282,0.51,2024-05-07 21:19:13
-0.03515625,0.282,0.51,2024-05-07 21:19:14
-0.23828125,0.282,0.51,2024-05-07 21:19:15
-0.08984375,0.282,0.51,2024-05-07 21:19:17
0.0625,0.282,0.51,2024-05-07 21:19:18
0.072265625,0.282,0.51,2024-05-07 21:19:19
-0.232421875,0.282,0.51,2024-05-07 21:19:20
-0.228515625,0.282,0.51,2024-05-07 21:19:21
0.060546875,0.282,0.51,2024-05-07 21:19:23
0.060546875,0.282,0.51,2024-05-07 21:19:24
-0.23828125,0.282,0.51,2024-05-07 21:19:25
-0.205078125,0.282,0.51,2024-05-07 21:19:26
0.068359375,0.282,0.51,2024-05-07 21:19:27
0.013671875,0.282,0.51,2024-05-07 21:19:28
-0.234375,0.282,0.51,2024-05-07 21:19:30
-0.16015625,0.282,0.51,2024-05-07 21:19:31
0.072265625,0.282,0.51,2024-05-07 21:19:32
-0.044921875,0.282,0.51,2024-05-07 21:19:33
-0.23046875,0.282,0.51,2024-05-07 21:19:34
-0.0859375,0.282,0.51,2024-05-07 21:19:35
0.05859375,0.282,0.51,2024-05-07 21:19:37
-0.095703125,0.282,0.51,2024-05-07 21:19:38
-0.23828125,0.282,0.51,2024-05-07 21:19:39
-0.015625,0.282,0.51,2024-05-07 21:19:40
0.060546875,0.282,0.51,2024-05-07 21:19:42
-0.17578125,0.282,0.51,2024-05-07 21:19:43
-0.23046875,0.282,0.51,2024-05-07 21:19:44
0.02734375,0.282,0.51,2024-05-07 21:19:45
0.0703125,0.282,0.51,2024-05-07 21:19:46
-0.22265625,0.282,0.51,2024-05-07 21:19:47
-0.224609375,0.282,0.51,2024-05-07 21:19:48
0.064453125,0.282,0.51,2024-05-07 21:19:49
0.0546875,0.282,0.51,2024-05-07 21:19:50
-0.23828125,0.282,0.51,2024-05-07 21:19:51
-0.208984375,0.282,0.51,2024-05-07 21:19:52
0.072265625,0.282,0.51,2024-05-07 21:19:53
0.01953125,0.282,0.51,2024-05-07 21:19:55
-0.224609375,0.282,0.51,2024-05-07 21:19:56
-0.158203125,0.282,0.51,2024-05-07 21:19:57
0.072265625,0.282,0.51,2024-05-07 21:19:58
-0.0390625,0.282,0.51,2024-05-07 21:19:59
-0.23828125,0.282,0.51,2024-05-07 21:20:00
-0.0859375,0.282,0.51,2024-05-07 21:20:01
0.06640625,0.282,0.51,2024-05-07 21:20:03
-0.095703125,0.282,0.51,2024-05-07 21:20:04
-0.244140625,0.282,0.51,2024-05-07 21:20:05
-0.029296875,0.282,0.51,2024-05-07 21:20:06
0.072265625,0.282,0.51,2024-05-07 21:20:08
-0.171875,0.282,0.51,2024-05-07 21:20:09
-0.240234375,0.282,0.51,2024-05-07 21:20:10
0.017578125,0.282,0.51,2024-05-07 21:20:11
0.076171875,0.282,0.51,2024-05-07 21:20:12
-0.216796875,0.282,0.51,2024-05-07 21:20:13
-0.240234375,0.282,0.51,2024-05-07 21:20:15
0.0625,0.282,0.51,2024-05-07 21:20:16
0.0625,0.282,0.51,2024-05-07 21:20:17
-0.23046875,0.282,0.51,2024-05-07 21:20:18
-0.224609375,0.282,0.51,2024-05-07 21:20:19
0.064453125,0.282,0.51,2024-05-07 21:20:20
0.0390625,0.282,0.51,2024-05-07 21:20:22
-0.2265625,0.282,0.51,2024-05-07 21:20:23
-0.173828125,0.282,0.51,2024-05-07 21:20:24
0.060546875,0.282,0.51,2024-05-07 21:20:26
-0.015625,0.282,0.51,2024-05-07 21:20:27
-0.236328125,0.282,0.51,2024-05-07 21:20:28
-0.10546875,0.282,0.51,2024-05-07 21:20:29
0.056640625,0.282,0.51,2024-05-07 21:20:30
-0.0859375,0.282,0.51,2024-05-07 21:20:31
-0.23046875,0.282,0.51,2024-05-07 21:20:32
-0.052734375,0.282,0.51,2024-05-07 21:20:33
0.06640625,0.282,0.51,2024-05-07 21:20:35
-0.154296875,0.282,0.51,2024-05-07 21:20:36
-0.228515625,0.282,0.51,2024-05-07 21:20:37
0.015625,0.282,0.51,2024-05-07 21:20:38
0.064453125,0.282,0.51,2024-05-07 21:20:40
-0.20703125,0.282,0.51,2024-05-07 21:20:41
-0.23046875,0.282,0.51,2024-05-07 21:20:42
0.064453125,0.282,0.51,2024-05-07 21:20:43
0.056640625,0.282,0.51,2024-05-07 21:20:44
-0.240234375,0.282,0.51,2024-05-07 21:20:45
-0.216796875,0.282,0.51,2024-05-07 21:20:46
0.076171875,0.282,0.51,2024-05-07 21:20:48
0.04296875,0.282,0.51,2024-05-07 21:20:49
-0.2421875,0.282,0.51,2024-05-07 21:20:50
-0.181640625,0.282,0.51,2024-05-07 21:20:51
0.06640625,0.282,0.51,2024-05-07 21:20:52
-0.00390625,0.282,0.51,2024-05-07 21:20:53
-0.248046875,0.282,0.51,2024-05-07 21:20:55
-0.111328125,0.282,0.51,2024-05-07 21:20:56
0.076171875,0.282,0.51,2024-05-07 21:20:57
-0.076171875,0.282,0.51,2024-05-07 21:20:58
-0.23828125,0.282,0.51,2024-05-07 21:20:59
-0.060546875,0.282,0.51,2024-05-07 21:21:00
0.078125,0.282,0.51,2024-05-07 21:21:01
-0.142578125,0.282,0.51,2024-05-07 21:21:03
-0.236328125,0.282,0.51,2024-05-07 21:21:04
0.005859375,0.282,0.51,2024-05-07 21:21:05
0.064453125,0.282,0.51,2024-05-07 21:21:07
-0.1875,0.282,0.51,2024-05-07 21:21:08
-0.244140625,0.282,0.51,2024-05-07 21:21:09
0.052734375,0.282,0.51,2024-05-07 21:21:10
0.06640625,0.282,0.51,2024-05-07 21:21:12
-0.224609375,0.282,0.51,2024-05-07 21:21:13
-0.220703125,0.282,0.51,2024-05-07 21:21:14
0.0625,0.282,0.51,2024-05-07 21:21:15
0.056640625,0.282,0.51,2024-05-07 21:21:16
-0.232421875,0.282,0.51,2024-05-07 21:21:17
-0.1875,0.282,0.51,2024-05-07 21:21:18
0.060546875,0.282,0.51,2024-05-07 21:21:20
-0.00390625,0.282,0.51,2024-05-07 21:21:21
-0.232421875,0.282,0.51,2024-05-07 21:21:22
-0.130859375,0.282,0.51,2024-05-07 21:21:23
0.068359375,0.282,0.51,2024-05-07 21:21:24
-0.06640625,0.282,0.51,2024-05-07 21:21:26
-0.23046875,0.282,0.51,2024-05-07 21:21:27
-0.06640625,0.282,0.51,2024-05-07 21:21:28
0.068359375,0.282,0.51,2024-05-07 21:21:29
-0.115234375,0.282,0.51,2024-05-07 21:21:30
-0.232421875,0.282,0.51,2024-05-07 21:21:31
-0.001953125,0.282,0.51,2024-05-07 21:21:32
0.060546875,0.282,0.51,2024-05-07 21:21:33
-0.1875,0.282,0.51,2024-05-07 21:21:35
-0.240234375,0.282,0.51,2024-05-07 21:21:36
0.04296875,0.282,0.51,2024-05-07 21:21:37
0.0703125,0.282,0.51,2024-05-07 21:21:38
-0.232421875,0.282,0.51,2024-05-07 21:21:39
-0.23046875,0.282,0.51,2024-05-07 21:21:40
0.064453125,0.282,0.51,2024-05-07 21:21:42
0.0625,0.282,0.51,2024-05-07 21:21:43
-0.244140625,0.282,0.51,2024-05-07 21:21:44
-0.203125,0.282,0.51,2024-05-07 21:21:45
0.0703125,0.282,0.51,2024-05-07 21:21:46
0.017578125,0.282,0.51,2024-05-07 21:21:47
-0.228515625,0.282,0.51,2024-05-07 21:21:48
0.064453125,0.282,0.51,2024-05-07 21:21:49
0.0546875,0.282,0.51,2024-05-07 21:21:50
-0.232421875,0.282,0.51,2024-05-07 21:21:51
-0.21484375,0.282,0.51,2024-05-07 21:21:52
0.072265625,0.282,0.51,2024-05-07 21:21:53
0.02734375,0.282,0.51,2024-05-07 21:21:54
-0.234375,0.282,0.51,2024-05-07 21:21:56
-0.1640625,0.282,0.51,2024-05-07 21:21:57
0.06640625,0.282,0.51,2024-05-07 21:21:58
-0.03125,0.282,0.51,2024-05-07 21:21:59
-0.236328125,0.282,0.51,2024-05-07 21:22:00
-0.09375,0.282,0.51,2024-05-07 21:22:02
0.064453125,0.282,0.51,2024-05-07 21:22:03
-0.091796875,0.282,0.51,2024-05-07 21:22:04
-0.23828125,0.282,0.51,2024-05-07 21:22:06
-0.046875,0.282,0.51,2024-05-07 21:22:07
0.0703125,0.282,0.51,2024-05-07 21:22:08
-0.162109375,0.282,0.51,2024-05-07 21:22:09
-0.232421875,0.282,0.51,2024-05-07 21:22:11
0.015625,0.282,0.51,2024-05-07 21:22:12
0.072265625,0.282,0.51,2024-05-07 21:22:13
-0.208984375,0.282,0.51,2024-05-07 21:22:15
-0.232421875,0.282,0.51,2024-05-07 21:22:16
0.0625,0.282,0.51,2024-05-07 21:22:17
0.060546875,0.282,0.51,2024-05-07 21:22:19
-0.234375,0.282,0.51,2024-05-07 21:22:20
-0.220703125,0.282,0.51,2024-05-07 21:22:21
0.068359375,0.282,0.51,2024-05-07 21:22:22
0.04296875,0.282,0.51,2024-05-07 21:22:24
-0.234375,0.282,0.51,2024-05-07 21:22:25
-0.173828125,0.282,0.51,2024-05-07 21:22:26
0.05078125,0.282,0.51,2024-05-07 21:22:27
-0.01171875,0.282,0.51,2024-05-07 21:22:29
-0.2421875,0.282,0.51,2024-05-07 21:22:30
-0.107421875,0.282,0.51,2024-05-07 21:22:31
0.068359375,0.282,0.51,2024-05-07 21:22:32
-0.080078125,0.282,0.51,2024-05-07 21:22:34
-0.232421875,0.282,0.51,2024-05-07 21:22:35
-0.052734375,0.282,0.51,2024-05-07 21:22:37
0.07421875,0.282,0.51,2024-05-07 21:22:38
-0.142578125,0.282,0.51,2024-05-07 21:22:39
-0.232421875,0.282,0.51,2024-05-07 21:22:40
0.01171875,0.282,0.51,2024-05-07 21:22:42
0.05859375,0.282,0.51,2024-05-07 21:22:43
-0.193359375,0.282,0.51,2024-05-07 21:22:44
-0.240234375,0.282,0.51,2024-05-07 21:22:46
0.052734375,0.282,0.51,2024-05-07 21:22:47
0.0625,0.282,0.51,2024-05-07 21:22:48
-0.234375,0.282,0.51,2024-05-07 21:22:50
-0.220703125,0.282,0.51,2024-05-07 21:22:51
0.068359375,0.282,0.51,2024-05-07 21:22:52
0.052734375,0.282,0.51,2024-05-07 21:22:53
-0.23828125,0.282,0.51,2024-05-07 21:22:54
-0.189453125,0.282,0.51,2024-05-07 21:22:56
0.068359375,0.282,0.51,2024-05-07 21:22:57
0.0,0.282,0.51,2024-05-07 21:22:58
-0.23828125,0.282,0.51,2024-05-07 21:22:59
-0.13671875,0.282,0.51,2024-05-07 21:23:00
0.07421875,0.282,0.51,2024-05-07 21:23:02
-0.06640625,0.282,0.51,2024-05-07 21:23:03
-0.232421875,0.282,0.51,2024-05-07 21:23:04
-0.06640625,0.282,0.51,2024-05-07 21:23:05
0.072265625,0.282,0.51,2024-05-07 21:23:07
-0.115234375,0.282,0.51,2024-05-07 21:23:08
-0.236328125,0.282,0.51,2024-05-07 21:23:09
0.00390625,0.282,0.51,2024-05-07 21:23:10
0.06640625,0.282,0.51,2024-05-07 21:23:12
-0.189453125,0.282,0.51,2024-05-07 21:23:13
-0.244140625,0.282,0.51,2024-05-07 21:23:14
0.041015625,0.282,0.51,2024-05-07 21:23:16
0.07421875,0.282,0.51,2024-05-07 21:23:17
-0.23046875,0.282,0.51,2024-05-07 21:23:18
-0.232421875,0.282,0.51,2024-05-07 21:23:19
0.05859375,0.282,0.51,2024-05-07 21:23:21
0.060546875,0.282,0.51,2024-05-07 21:23:22
-0.23828125,0.282,0.51,2024-05-07 21:23:23
-0.205078125,0.282,0.51,2024-05-07 21:23:25
0.068359375,0.282,0.51,2024-05-07 21:23:26
0.01953125,0.282,0.51,2024-05-07 21:23:27
-0.0546875,0.282,0.51,2024-05-07 21:23:28
0.080078125,0.282,0.51,2024-05-07 21:23:30
-0.15625,0.282,0.51,2024-05-07 21:23:31
-0.240234375,0.282,0.51,2024-05-07 21:23:32
0.01953125,0.282,0.51,2024-05-07 21:23:34
0.0703125,0.282,0.51,2024-05-07 21:23:35
-0.201171875,0.282,0.51,2024-05-07 21:23:36
-0.240234375,0.282,0.51,2024-05-07 21:23:37
0.056640625,0.282,0.51,2024-05-07 21:23:38
0.06640625,0.282,0.51,2024-05-07 21:23:40
-0.224609375,0.282,0.51,2024-05-07 21:23:41
-0.22265625,0.282,0.51,2024-05-07 21:23:42
0.064453125,0.282,0.51,2024-05-07 21:23:44
0.052734375,0.282,0.51,2024-05-07 21:23:45
-0.228515625,0.282,0.51,2024-05-07 21:23:46
-0.185546875,0.282,0.51,2024-05-07 21:23:47
0.044921875,0.282,0.51,2024-05-07 21:23:49
-0.00390625,0.282,0.51,2024-05-07 21:23:50
-0.234375,0.282,0.51,2024-05-07 21:23:51
-0.123046875,0.282,0.51,2024-05-07 21:23:52
0.068359375,0.282,0.51,2024-05-07 21:23:53
-0.068359375,0.282,0.51,2024-05-07 21:23:55
-0.2265625,0.282,0.51,2024-05-07 21:23:56
-0.060546875,0.282,0.51,2024-05-07 21:23:57
0.068359375,0.282,0.51,2024-05-07 21:23:58
-0.130859375,0.282,0.51,2024-05-07 21:24:00
-0.228515625,0.282,0.51,2024-05-07 21:24:01
0.005859375,0.282,0.51,2024-05-07 21:24:02
0.056640625,0.282,0.51,2024-05-07 21:24:04
-0.19140625,0.282,0.51,2024-05-07 21:24:05
-0.236328125,0.282,0.51,2024-05-07 21:24:06
0.05078125,0.282,0.51,2024-05-07 21:24:07
0.06640625,0.282,0.51,2024-05-07 21:24:08
-0.232421875,0.282,0.51,2024-05-07 21:24:10
-0.224609375,0.282,0.51,2024-05-07 21:24:11
0.068359375,0.282,0.51,2024-05-07 21:24:12
0.060546875,0.282,0.51,2024-05-07 21:24:13
-0.24609375,0.282,0.51,2024-05-07 21:24:14
-0.19921875,0.282,0.51,2024-05-07 21:24:16
0.0703125,0.282,0.51,2024-05-07 21:24:17
0.015625,0.282,0.51,2024-05-07 21:24:18
-0.236328125,0.282,0.51,2024-05-07 21:24:19
-0.154296875,0.282,0.51,2024-05-07 21:24:20
0.078125,0.282,0.51,2024-05-07 21:24:22
-0.05078125,0.282,0.51,2024-05-07 21:24:23
-0.23828125,0.282,0.51,2024-05-07 21:24:24
-0.083984375,0.282,0.51,2024-05-07 21:24:25
0.064453125,0.282,0.51,2024-05-07 21:24:27
-0.095703125,0.282,0.51,2024-05-07 21:24:28
-0.240234375,0.282,0.51,2024-05-07 21:24:29
-0.01171875,0.282,0.51,2024-05-07 21:24:31
0.06640625,0.282,0.51,2024-05-07 21:24:32
-0.173828125,0.282,0.51,2024-05-07 21:24:33
-0.234375,0.282,0.51,2024-05-07 21:24:34
0.025390625,0.282,0.51,2024-05-07 21:24:36
0.072265625,0.282,0.51,2024-05-07 21:24:37
-0.22265625,0.282,0.51,2024-05-07 21:24:38
-0.228515625,0.282,0.51,2024-05-07 21:24:39
0.060546875,0.282,0.51,2024-05-07 21:24:41
0.052734375,0.282,0.51,2024-05-07 21:24:42
-0.23046875,0.282,0.51,2024-05-07 21:24:43
-0.212890625,0.282,0.51,2024-05-07 21:24:44
0.072265625,0.282,0.51,2024-05-07 21:24:46
0.02734375,0.282,0.51,2024-05-07 21:24:47
-0.220703125,0.282,0.51,2024-05-07 21:24:48
-0.16015625,0.282,0.51,2024-05-07 21:24:49
0.06640625,0.282,0.51,2024-05-07 21:24:51
-0.02734375,0.282,0.51,2024-05-07 21:24:52
-0.23828125,0.282,0.51,2024-05-07 21:24:53
-0.09765625,0.282,0.51,2024-05-07 21:24:54
0.0625,0.282,0.51,2024-05-07 21:24:55
-0.09765625,0.282,0.51,2024-05-07 21:24:56
-0.23828125,0.282,0.51,2024-05-07 21:24:58
-0.04296875,0.282,0.51,2024-05-07 21:24:59
0.07421875,0.282,0.51,2024-05-07 21:25:00
-0.158203125,0.282,0.51,2024-05-07 21:25:02
-0.232421875,0.282,0.51,2024-05-07 21:25:03
0.015625,0.282,0.51,2024-05-07 21:25:04
0.068359375,0.282,0.51,2024-05-07 21:25:05
-0.208984375,0.282,0.51,2024-05-07 21:25:06
-0.236328125,0.282,0.51,2024-05-07 21:25:08
0.0625,0.282,0.51,2024-05-07 21:25:09
0.0625,0.282,0.51,2024-05-07 21:25:10
-0.234375,0.282,0.51,2024-05-07 21:25:12
-0.224609375,0.282,0.51,2024-05-07 21:25:13
0.06640625,0.282,0.51,2024-05-07 21:25:14
0.044921875,0.282,0.51,2024-05-07 21:25:15
-0.23828125,0.282,0.51,2024-05-07 21:25:17
-0.1796875,0.282,0.51,2024-05-07 21:25:18
0.0625,0.282,0.51,2024-05-07 21:25:19
-0.001953125,0.282,0.51,2024-05-07 21:25:20
-0.23828125,0.282,0.51,2024-05-07 21:25:22
-0.12109375,0.282,0.51,2024-05-07 21:25:23
0.068359375,0.282,0.51,2024-05-07 21:25:25
-0.07421875,0.282,0.51,2024-05-07 21:25:26
-0.234375,0.282,0.51,2024-05-07 21:25:27
-0.078125,0.282,0.51,2024-05-07 21:25:28
0.068359375,0.282,0.51,2024-05-07 21:25:30
-0.13671875,0.282,0.51,2024-05-07 21:25:31
-0.236328125,0.282,0.51,2024-05-07 21:25:32
0.005859375,0.282,0.51,2024-05-07 21:25:33
0.0625,0.282,0.51,2024-05-07 21:25:35
-0.185546875,0.282,0.51,2024-05-07 21:25:36
-0.240234375,0.282,0.51,2024-05-07 21:25:37
0.046875,0.282,0.51,2024-05-07 21:25:39
0.068359375,0.282,0.51,2024-05-07 21:25:40
-0.2265625,0.282,0.51,2024-05-07 21:25:42
-0.22265625,0.282,0.51,2024-05-07 21:25:43
0.0625,0.282,0.51,2024-05-07 21:25:44
0.05859375,0.282,0.51,2024-05-07 21:25:46
-0.2421875,0.282,0.51,2024-05-07 21:25:47
-0.197265625,0.282,0.51,2024-05-07 21:25:48
0.064453125,0.282,0.51,2024-05-07 21:25:50
0.01171875,0.282,0.51,2024-05-07 21:25:51
-0.23046875,0.282,0.51,2024-05-07 21:25:52
-0.158203125,0.282,0.51,2024-05-07 21:25:53
0.076171875,0.282,0.51,2024-05-07 21:25:55
-0.048828125,0.282,0.51,2024-05-07 21:25:56
-0.23046875,0.282,0.51,2024-05-07 21:25:57
-0.08203125,0.282,0.51,2024-05-07 21:25:58
0.06640625,0.282,0.51,2024-05-07 21:25:59
-0.09765625,0.282,0.51,2024-05-07 21:26:01
-0.2421875,0.282,0.51,2024-05-07 21:26:02
-0.021484375,0.282,0.51,2024-05-07 21:26:03
0.0703125,0.282,0.51,2024-05-07 21:26:04
-0.171875,0.282,0.51,2024-05-07 21:26:06
-0.234375,0.282,0.51,2024-05-07 21:26:07
