Valor do sinal,Temperatura,Umidade,DataHora
0.048828125,0.26,0.68,2024-04-08 22:27:58
-0.009765625,0.26,0.68,2024-04-08 22:28:15
-0.25,0.26,0.68,2024-04-08 22:28:31
-0.203125,0.26,0.68,2024-04-08 22:28:48
0.056640625,0.26,0.68,2024-04-08 22:29:04
-0.2578125,0.26,0.68,2024-04-08 22:29:22
-0.033203125,0.26,0.68,2024-04-08 22:29:38
0.037109375,0.26,0.68,2024-04-08 22:29:55
-0.228515625,0.26,0.68,2024-04-08 22:30:11
-0.267578125,0.26,0.68,2024-04-08 22:30:28
0.025390625,0.26,0.68,2024-04-08 22:30:44
0.03125,0.26,0.68,2024-04-08 22:31:01
-0.26171875,0.26,0.68,2024-04-08 22:31:18
-0.26171875,0.26,0.68,2024-04-08 22:31:34
0.041015625,0.26,0.68,2024-04-08 22:31:50
0.033203125,0.26,0.68,2024-04-08 22:32:07
-0.265625,0.26,0.68,2024-04-08 22:32:23
-0.224609375,0.26,0.68,2024-04-08 22:32:40
0.0390625,0.26,0.68,2024-04-08 22:32:56
-0.013671875,0.26,0.68,2024-04-08 22:33:13
-0.25390625,0.26,0.68,2024-04-08 22:33:29
0.04296875,0.26,0.68,2024-04-08 22:33:46
-0.197265625,0.26,0.68,2024-04-08 22:34:02
-0.25,0.26,0.68,2024-04-08 22:34:18
-0.013671875,0.26,0.68,2024-04-08 22:34:35
0.060546875,0.26,0.68,2024-04-08 22:34:51
-0.23828125,0.26,0.68,2024-04-08 22:35:08
-0.248046875,0.26,0.68,2024-04-08 22:35:24
0.05078125,0.26,0.68,2024-04-08 22:35:41
0.046875,0.26,0.68,2024-04-08 22:35:57
-0.236328125,0.26,0.68,2024-04-08 22:36:14
-0.24609375,0.26,0.68,2024-04-08 22:36:30
0.0703125,0.26,0.68,2024-04-08 22:36:47
0.033203125,0.26,0.68,2024-04-08 22:37:03
-0.23828125,0.262,0.68,2024-04-08 22:37:20
-0.1875,0.262,0.68,2024-04-08 22:37:37
0.052734375,0.262,0.68,2024-04-08 22:37:53
0.015625,0.262,0.68,2024-04-08 22:38:10
-0.248046875,0.262,0.68,2024-04-08 22:38:26
-0.193359375,0.262,0.68,2024-04-08 22:38:43
0.052734375,0.262,0.68,2024-04-08 22:38:59
-0.029296875,0.262,0.68,2024-04-08 22:39:15
-0.259765625,0.262,0.68,2024-04-08 22:39:32
-0.1328125,0.262,0.68,2024-04-08 22:39:49
0.03515625,0.262,0.68,2024-04-08 22:40:05
-0.1171875,0.262,0.68,2024-04-08 22:40:21
-0.265625,0.262,0.68,2024-04-08 22:40:38
-0.09765625,0.262,0.68,2024-04-08 22:40:55
0.048828125,0.262,0.68,2024-04-08 22:41:11
-0.19140625,0.262,0.68,2024-04-08 22:41:28
-0.263671875,0.262,0.68,2024-04-08 22:41:45
-0.0390625,0.262,0.68,2024-04-08 22:42:02
0.03515625,0.262,0.68,2024-04-08 22:42:18
0.021484375,0.262,0.68,2024-04-08 22:42:35
0.07421875,0.262,0.68,2024-04-08 22:42:51
-0.181640625,0.262,0.68,2024-04-08 22:43:08
-0.236328125,0.262,0.68,2024-04-08 22:43:24
0.07421875,0.262,0.68,2024-04-08 22:43:41
0.072265625,0.262,0.68,2024-04-08 22:43:57
-0.21875,0.262,0.68,2024-04-08 22:44:13
-0.224609375,0.262,0.68,2024-04-08 22:44:30
0.0703125,0.262,0.68,2024-04-08 22:44:47
0.064453125,0.262,0.68,2024-04-08 22:45:04
-0.240234375,0.262,0.68,2024-04-08 22:45:20
-0.1875,0.262,0.68,2024-04-08 22:45:36
0.05859375,0.262,0.68,2024-04-08 22:45:53
0.005859375,0.262,0.68,2024-04-08 22:46:09
-0.248046875,0.262,0.68,2024-04-08 22:46:26
-0.158203125,0.262,0.68,2024-04-08 22:46:43
-0.28125,0.262,0.68,2024-04-08 22:46:59
-0.265625,0.262,0.68,2024-04-08 22:47:16
0.017578125,0.262,0.68,2024-04-08 22:47:32
-0.041015625,0.262,0.68,2024-04-08 22:47:49
-0.275390625,0.262,0.68,2024-04-08 22:48:05
-0.20703125,0.262,0.68,2024-04-08 22:48:22
0.044921875,0.262,0.68,2024-04-08 22:48:38
-0.095703125,0.262,0.68,2024-04-08 22:48:55
-0.263671875,0.262,0.68,2024-04-08 22:49:11
-0.12890625,0.262,0.68,2024-04-08 22:49:27
0.03515625,0.262,0.68,2024-04-08 22:49:44
-0.130859375,0.262,0.68,2024-04-08 22:50:00
-0.263671875,0.262,0.68,2024-04-08 22:50:17
-0.056640625,0.262,0.68,2024-04-08 22:50:34
0.041015625,0.262,0.68,2024-04-08 22:50:50
-0.19921875,0.262,0.68,2024-04-08 22:51:07
-0.166015625,0.262,0.68,2024-04-08 22:51:23
0.025390625,0.262,0.68,2024-04-08 22:51:41
-0.126953125,0.262,0.68,2024-04-08 22:51:57
-0.271484375,0.262,0.68,2024-04-08 22:52:13
-0.111328125,0.262,0.68,2024-04-08 22:52:30
0.044921875,0.262,0.68,2024-04-08 22:52:46
-0.189453125,0.262,0.68,2024-04-08 22:53:03
-0.267578125,0.262,0.68,2024-04-08 22:53:20
-0.037109375,0.262,0.68,2024-04-08 22:53:36
0.03515625,0.262,0.68,2024-04-08 22:53:52
-0.22265625,0.262,0.68,2024-04-08 22:54:09
-0.263671875,0.262,0.68,2024-04-08 22:54:25
0.029296875,0.262,0.68,2024-04-08 22:54:42
0.044921875,0.262,0.68,2024-04-08 22:54:58
-0.25,0.262,0.68,2024-04-08 22:55:14
-0.244140625,0.262,0.68,2024-04-08 22:55:31
-0.263671875,0.262,0.68,2024-04-08 22:55:47
-0.130859375,0.262,0.68,2024-04-08 22:56:04
-0.0390625,0.262,0.68,2024-04-08 22:56:20
-0.130859375,0.262,0.68,2024-04-08 22:56:37
-0.330078125,0.262,0.68,2024-04-08 22:56:53
-0.16796875,0.262,0.68,2024-04-08 22:57:10
0.0078125,0.262,0.68,2024-04-08 22:57:27
-0.197265625,0.262,0.68,2024-04-08 22:57:43
-0.240234375,0.262,0.68,2024-04-08 22:58:00
-0.0078125,0.262,0.68,2024-04-08 22:58:16
0.0546875,0.262,0.68,2024-04-08 22:58:33
-0.201171875,0.262,0.68,2024-04-08 22:58:49
-0.25390625,0.262,0.68,2024-04-08 22:59:06
0.05078125,0.262,0.68,2024-04-08 22:59:22
0.052734375,0.262,0.68,2024-04-08 22:59:39
-0.23828125,0.262,0.68,2024-04-08 22:59:55
-0.234375,0.262,0.68,2024-04-08 23:00:12
0.05859375,0.262,0.68,2024-04-08 23:00:29
0.05859375,0.262,0.68,2024-04-08 23:00:46
-0.244140625,0.262,0.68,2024-04-08 23:01:02
-0.19921875,0.262,0.68,2024-04-08 23:01:18
0.06640625,0.262,0.68,2024-04-08 23:01:35
0.01953125,0.262,0.68,2024-04-08 23:01:51
-0.2265625,0.262,0.68,2024-04-08 23:02:08
-0.1484375,0.262,0.68,2024-04-08 23:02:24
0.076171875,0.262,0.68,2024-04-08 23:02:40
-0.046875,0.262,0.68,2024-04-08 23:02:57
-0.2265625,0.262,0.68,2024-04-08 23:03:13
-0.0859375,0.262,0.68,2024-04-08 23:03:29
0.05859375,0.262,0.68,2024-04-08 23:03:45
-0.09765625,0.262,0.68,2024-04-08 23:04:02
-0.25390625,0.262,0.68,2024-04-08 23:04:18
0.03125,0.262,0.68,2024-04-08 23:04:34
-0.048828125,0.262,0.68,2024-04-08 23:04:51
-0.26953125,0.262,0.68,2024-04-08 23:05:07
-0.1640625,0.262,0.68,2024-04-08 23:05:24
0.03515625,0.262,0.68,2024-04-08 23:05:40
-0.111328125,0.262,0.68,2024-04-08 23:05:56
-0.255859375,0.262,0.68,2024-04-08 23:06:12
-0.10546875,0.262,0.68,2024-04-08 23:06:29
0.052734375,0.262,0.68,2024-04-08 23:06:45
-0.166015625,0.262,0.68,2024-04-08 23:07:02
-0.25390625,0.262,0.68,2024-04-08 23:07:18
-0.02734375,0.262,0.68,2024-04-08 23:07:34
0.041015625,0.262,0.68,2024-04-08 23:07:51
-0.19140625,0.262,0.68,2024-04-08 23:08:07
-0.2578125,0.262,0.68,2024-04-08 23:08:24
0.033203125,0.262,0.68,2024-04-08 23:08:40
0.056640625,0.262,0.68,2024-04-08 23:08:57
-0.248046875,0.262,0.68,2024-04-08 23:09:14
-0.240234375,0.262,0.68,2024-04-08 23:09:30
0.044921875,0.262,0.68,2024-04-08 23:09:47
0.05078125,0.262,0.68,2024-04-08 23:10:03
-0.259765625,0.262,0.68,2024-04-08 23:10:19
-0.232421875,0.262,0.68,2024-04-08 23:10:36
0.048828125,0.262,0.68,2024-04-08 23:10:53
-0.01171875,0.262,0.68,2024-04-08 23:11:09
-0.255859375,0.262,0.68,2024-04-08 23:11:26
-0.205078125,0.262,0.68,2024-04-08 23:11:42
0.048828125,0.262,0.68,2024-04-08 23:11:58
-0.080078125,0.262,0.68,2024-04-08 23:12:15
-0.265625,0.262,0.68,2024-04-08 23:12:31
-0.138671875,0.262,0.68,2024-04-08 23:12:47
0.029296875,0.262,0.68,2024-04-08 23:13:04
-0.130859375,0.262,0.68,2024-04-08 23:13:20
-0.26953125,0.262,0.68,2024-04-08 23:13:36
-0.08203125,0.262,0.68,2024-04-08 23:13:53
0.0390625,0.262,0.68,2024-04-08 23:14:09
-0.201171875,0.262,0.68,2024-04-08 23:14:26
-0.26171875,0.262,0.68,2024-04-08 23:14:42
-0.029296875,0.262,0.68,2024-04-08 23:14:59
0.044921875,0.262,0.68,2024-04-08 23:15:15
-0.24609375,0.262,0.68,2024-04-08 23:15:32
-0.26171875,0.262,0.68,2024-04-08 23:15:48
0.033203125,0.262,0.68,2024-04-08 23:16:05
0.033203125,0.262,0.68,2024-04-08 23:16:21
-0.25,0.262,0.68,2024-04-08 23:16:37
-0.2578125,0.262,0.68,2024-04-08 23:16:54
0.052734375,0.262,0.68,2024-04-08 23:17:10
0.033203125,0.262,0.68,2024-04-08 23:17:27
-0.26171875,0.262,0.68,2024-04-08 23:17:43
0.00390625,0.262,0.68,2024-04-08 23:18:00
0.05078125,0.262,0.68,2024-04-08 23:18:16
-0.263671875,0.262,0.68,2024-04-08 23:18:33
-0.2578125,0.262,0.68,2024-04-08 23:18:49
0.029296875,0.262,0.68,2024-04-08 23:19:06
0.037109375,0.262,0.68,2024-04-08 23:19:22
-0.263671875,0.262,0.68,2024-04-08 23:19:39
-0.25390625,0.262,0.68,2024-04-08 23:19:55
0.05078125,0.262,0.68,2024-04-08 23:20:12
-0.0078125,0.262,0.68,2024-04-08 23:20:28
-0.271484375,0.262,0.68,2024-04-08 23:20:44
-0.232421875,0.262,0.68,2024-04-08 23:21:03
0.025390625,0.262,0.68,2024-04-08 23:21:21
-0.068359375,0.262,0.68,2024-04-08 23:21:37
-0.2734375,0.262,0.68,2024-04-08 23:21:53
-0.193359375,0.262,0.68,2024-04-08 23:22:10
-0.259765625,0.262,0.68,2024-04-08 23:22:27
-0.02734375,0.262,0.68,2024-04-08 23:22:43
0.04296875,0.262,0.68,2024-04-08 23:23:00
-0.240234375,0.262,0.68,2024-04-08 23:23:16
-0.259765625,0.262,0.68,2024-04-08 23:23:33
0.025390625,0.262,0.68,2024-04-08 23:23:49
0.03125,0.262,0.68,2024-04-08 23:24:06
-0.26171875,0.262,0.68,2024-04-08 23:24:22
-0.259765625,0.262,0.68,2024-04-08 23:24:39
0.041015625,0.262,0.68,2024-04-08 23:24:55
0.0234375,0.262,0.68,2024-04-08 23:25:12
-0.259765625,0.262,0.68,2024-04-08 23:25:29
-0.2265625,0.262,0.68,2024-04-08 23:25:45
0.037109375,0.262,0.68,2024-04-08 23:26:01
-0.01953125,0.262,0.68,2024-04-08 23:26:18
0.0546875,0.262,0.68,2024-04-08 23:26:35
-0.251953125,0.262,0.68,2024-04-08 23:26:51
-0.251953125,0.262,0.68,2024-04-08 23:27:08
0.03515625,0.262,0.68,2024-04-08 23:27:24
0.0390625,0.262,0.68,2024-04-08 23:27:40
-0.26171875,0.262,0.68,2024-04-08 23:27:57
-0.2421875,0.262,0.68,2024-04-08 23:28:13
0.046875,0.262,0.68,2024-04-08 23:28:29
-0.0078125,0.262,0.68,2024-04-08 23:28:46
-0.26171875,0.262,0.68,2024-04-08 23:29:02
-0.21484375,0.262,0.68,2024-04-08 23:29:19
0.037109375,0.262,0.68,2024-04-08 23:29:36
-0.0625,0.262,0.68,2024-04-08 23:29:53
-0.263671875,0.262,0.68,2024-04-08 23:30:09
-0.154296875,0.262,0.68,2024-04-08 23:30:25
0.029296875,0.262,0.68,2024-04-08 23:30:42
0.1328125,0.262,0.68,2024-04-08 23:30:58
0.07421875,0.262,0.68,2024-04-08 23:31:14
-0.16015625,0.262,0.68,2024-04-08 23:31:31
-0.013671875,0.262,0.68,2024-04-08 23:31:47
0.140625,0.262,0.68,2024-04-08 23:32:04
0.009765625,0.262,0.68,2024-04-08 23:32:20
-0.171875,0.262,0.68,2024-04-08 23:32:37
0.044921875,0.262,0.68,2024-04-08 23:32:53
0.119140625,0.262,0.68,2024-04-08 23:33:09
-0.06640625,0.262,0.68,2024-04-08 23:33:26
-0.18359375,0.262,0.68,2024-04-08 23:33:42
0.087890625,0.262,0.68,2024-04-08 23:33:58
0.111328125,0.262,0.68,2024-04-08 23:34:15
-0.138671875,0.262,0.68,2024-04-08 23:34:31
-0.193359375,0.262,0.68,2024-04-08 23:34:48
0.10546875,0.262,0.68,2024-04-08 23:35:04
0.251953125,0.262,0.68,2024-04-08 23:35:21
-0.0078125,0.262,0.68,2024-04-08 23:35:38
-0.037109375,0.262,0.68,2024-04-08 23:35:54
0.20703125,0.262,0.68,2024-04-08 23:36:10
0.1953125,0.262,0.68,2024-04-08 23:36:26
-0.119140625,0.262,0.68,2024-04-08 23:36:43
-0.078125,0.262,0.68,2024-04-08 23:36:59
0.12890625,0.261,0.7,2024-04-08 23:37:16
0.087890625,0.261,0.7,2024-04-08 23:37:33
-0.197265625,0.261,0.7,2024-04-08 23:37:50
-0.123046875,0.261,0.7,2024-04-08 23:38:06
0.078125,0.261,0.7,2024-04-08 23:38:23
-0.001953125,0.261,0.7,2024-04-08 23:38:39
-0.2421875,0.261,0.7,2024-04-08 23:38:56
0.015625,0.261,0.7,2024-04-08 23:39:13
-0.41796875,0.261,0.7,2024-04-08 23:39:29
-0.47265625,0.261,0.7,2024-04-08 23:39:45
-0.134765625,0.261,0.7,2024-04-08 23:40:02
-0.25390625,0.261,0.7,2024-04-08 23:40:18
-0.384765625,0.261,0.7,2024-04-08 23:40:35
-0.310546875,0.261,0.7,2024-04-08 23:40:51
-0.048828125,0.261,0.7,2024-04-08 23:41:07
-0.25390625,0.261,0.7,2024-04-08 23:41:24
-0.349609375,0.261,0.7,2024-04-08 23:41:40
-0.208984375,0.261,0.7,2024-04-08 23:41:57
-0.03515625,0.261,0.7,2024-04-08 23:42:13
-0.255859375,0.261,0.7,2024-04-08 23:42:29
-0.302734375,0.261,0.7,2024-04-08 23:42:46
-0.07421875,0.261,0.7,2024-04-08 23:43:02
0.03515625,0.261,0.7,2024-04-08 23:43:19
-0.251953125,0.261,0.7,2024-04-08 23:43:36
-0.26953125,0.261,0.7,2024-04-08 23:43:53
-0.193359375,0.261,0.7,2024-04-08 23:44:09
0.091796875,0.261,0.7,2024-04-08 23:44:27
0.1015625,0.261,0.7,2024-04-08 23:44:43
-0.17578125,0.261,0.7,2024-04-08 23:45:00
-0.19140625,0.261,0.7,2024-04-08 23:45:16
0.10546875,0.261,0.7,2024-04-08 23:45:32
0.103515625,0.261,0.7,2024-04-08 23:45:49
-0.197265625,0.261,0.7,2024-04-08 23:46:05
-0.17578125,0.261,0.7,2024-04-08 23:46:21
0.099609375,0.261,0.7,2024-04-08 23:46:37
0.08984375,0.261,0.7,2024-04-08 23:46:53
-0.201171875,0.261,0.7,2024-04-08 23:47:10
-0.12109375,0.261,0.7,2024-04-08 23:47:26
0.107421875,0.261,0.7,2024-04-08 23:47:42
0.052734375,0.261,0.7,2024-04-08 23:47:59
-0.201171875,0.261,0.7,2024-04-08 23:48:15
-0.169921875,0.261,0.7,2024-04-08 23:48:31
0.1015625,0.261,0.7,2024-04-08 23:48:48
0.095703125,0.261,0.7,2024-04-08 23:49:04
-0.189453125,0.261,0.7,2024-04-08 23:49:20
-0.115234375,0.261,0.7,2024-04-08 23:49:36
0.111328125,0.261,0.7,2024-04-08 23:49:53
0.052734375,0.261,0.7,2024-04-08 23:50:09
-0.197265625,0.261,0.7,2024-04-08 23:50:26
-0.06640625,0.261,0.7,2024-04-08 23:50:43
0.107421875,0.261,0.7,2024-04-08 23:50:59
-0.00390625,0.261,0.7,2024-04-08 23:51:15
-0.19140625,0.261,0.7,2024-04-08 23:51:31
-0.017578125,0.261,0.7,2024-04-08 23:51:48
0.1015625,0.261,0.7,2024-04-08 23:52:04
-0.05859375,0.261,0.7,2024-04-08 23:52:20
-0.203125,0.261,0.7,2024-04-08 23:52:37
-0.0859375,0.261,0.7,2024-04-08 23:52:53
-0.216796875,0.261,0.7,2024-04-08 23:53:09
0.029296875,0.261,0.7,2024-04-08 23:53:25
0.0859375,0.261,0.7,2024-04-08 23:53:41
-0.146484375,0.261,0.7,2024-04-08 23:53:57
-0.224609375,0.261,0.7,2024-04-08 23:54:13
0.05859375,0.261,0.7,2024-04-08 23:54:29
0.083984375,0.261,0.7,2024-04-08 23:54:46
-0.201171875,0.261,0.7,2024-04-08 23:55:02
0.333984375,0.259,0.75,2024-04-10 17:45:40
0.318359375,0.259,0.75,2024-04-10 17:45:57
0.08984375,0.259,0.75,2024-04-10 17:46:13
0.171875,0.259,0.75,2024-04-10 17:46:30
0.330078125,0.259,0.75,2024-04-10 17:46:46
0.341796875,0.259,0.75,2024-04-10 17:47:03
0.041015625,0.259,0.75,2024-04-10 17:47:19
0.267578125,0.259,0.75,2024-04-10 17:47:35
0.341796875,0.259,0.75,2024-04-10 17:47:51
0.349609375,0.259,0.75,2024-04-10 17:48:08
0.044921875,0.259,0.75,2024-04-10 17:48:24
0.330078125,0.259,0.75,2024-04-10 17:48:40
0.357421875,0.259,0.75,2024-04-10 17:48:56
0.322265625,0.259,0.75,2024-04-10 17:49:13
0.05859375,0.259,0.75,2024-04-10 17:49:30
0.34375,0.259,0.75,2024-04-10 17:49:46
0.349609375,0.259,0.75,2024-04-10 17:50:02
0.048828125,0.259,0.75,2024-04-10 17:50:19
0.3203125,0.259,0.75,2024-04-10 17:50:35
0.357421875,0.259,0.75,2024-04-10 17:50:51
0.322265625,0.259,0.75,2024-04-10 17:51:08
0.060546875,0.259,0.75,2024-04-10 17:51:24
0.349609375,0.259,0.75,2024-04-10 17:51:41
0.35546875,0.259,0.75,2024-04-10 17:51:57
0.26171875,0.259,0.75,2024-04-10 17:52:13
0.068359375,0.259,0.75,2024-04-10 17:52:30
0.357421875,0.259,0.75,2024-04-10 17:52:46
0.35546875,0.259,0.75,2024-04-10 17:53:02
0.21484375,0.259,0.75,2024-04-10 17:53:18
0.125,0.259,0.75,2024-04-10 17:53:34
0.357421875,0.259,0.75,2024-04-10 17:53:50
0.353515625,0.259,0.75,2024-04-10 17:54:07
0.12890625,0.259,0.75,2024-04-10 17:54:23
0.19140625,0.259,0.75,2024-04-10 17:54:39
0.33203125,0.259,0.75,2024-04-10 17:54:55
0.345703125,0.259,0.75,2024-04-10 17:55:11
0.04296875,0.259,0.75,2024-04-10 17:55:27
0.232421875,0.259,0.75,2024-04-10 17:55:44
0.322265625,0.259,0.75,2024-04-10 17:56:00
0.3125,0.259,0.75,2024-04-10 17:56:16
0.01953125,0.259,0.75,2024-04-10 17:56:33
0.259765625,0.259,0.75,2024-04-10 17:56:50
0.330078125,0.259,0.75,2024-04-10 17:57:06
0.275390625,0.259,0.75,2024-04-10 17:57:22
0.009765625,0.259,0.75,2024-04-10 17:57:38
0.30078125,0.259,0.75,2024-04-10 17:57:54
0.306640625,0.259,0.75,2024-04-10 17:58:11
0.205078125,0.259,0.75,2024-04-10 17:58:27
0.001953125,0.259,0.75,2024-04-10 17:58:44
0.310546875,0.259,0.75,2024-04-10 17:59:00
0.287109375,0.259,0.75,2024-04-10 17:59:16
0.125,0.259,0.75,2024-04-10 17:59:32
0.029296875,0.259,0.75,2024-04-10 17:59:48
0.2890625,0.259,0.75,2024-04-10 18:00:05
0.291015625,0.259,0.75,2024-04-10 18:00:21
0.04296875,0.259,0.75,2024-04-10 18:00:38
0.080078125,0.259,0.75,2024-04-10 18:00:54
0.275390625,0.261,0.74,2024-04-10 18:01:10
0.28125,0.261,0.74,2024-04-10 18:01:27
-0.017578125,0.261,0.74,2024-04-10 18:01:43
0.12890625,0.261,0.74,2024-04-10 18:01:59
0.275390625,0.261,0.74,2024-04-10 18:02:16
0.263671875,0.261,0.74,2024-04-10 18:02:32
-0.046875,0.261,0.74,2024-04-10 18:02:49
0.1875,0.261,0.74,2024-04-10 18:03:05
0.265625,0.261,0.74,2024-04-10 18:03:21
0.216796875,0.261,0.74,2024-04-10 18:03:38
-0.037109375,0.261,0.74,2024-04-10 18:03:54
0.228515625,0.261,0.74,2024-04-10 18:04:10
0.259765625,0.261,0.74,2024-04-10 18:04:26
0.125,0.261,0.74,2024-04-10 18:04:42
-0.052734375,0.261,0.74,2024-04-10 18:04:58
0.234375,0.261,0.74,2024-04-10 18:05:14
0.244140625,0.261,0.74,2024-04-10 18:05:30
0.05078125,0.261,0.74,2024-04-10 18:05:47
-0.05859375,0.261,0.74,2024-04-10 18:06:03
0.232421875,0.261,0.74,2024-04-10 18:06:19
0.2109375,0.261,0.74,2024-04-10 18:06:35
-0.033203125,0.261,0.74,2024-04-10 18:06:52
-0.033203125,0.261,0.74,2024-04-10 18:07:08
0.220703125,0.261,0.74,2024-04-10 18:07:25
0.21875,0.261,0.74,2024-04-10 18:07:41
-0.09375,0.261,0.74,2024-04-10 18:07:58
0.0234375,0.261,0.74,2024-04-10 18:08:14
0.197265625,0.261,0.74,2024-04-10 18:08:30
0.197265625,0.261,0.74,2024-04-10 18:08:46
-0.099609375,0.261,0.74,2024-04-10 18:09:02
0.0703125,0.261,0.74,2024-04-10 18:09:19
0.193359375,0.261,0.74,2024-04-10 18:09:35
0.111328125,0.261,0.74,2024-04-10 18:09:51
-0.123046875,0.261,0.74,2024-04-10 18:10:07
0.119140625,0.261,0.74,2024-04-10 18:10:23
0.1796875,0.261,0.74,2024-04-10 18:10:39
0.03125,0.261,0.74,2024-04-10 18:10:55
-0.14453125,0.261,0.74,2024-04-10 18:11:12
0.150390625,0.261,0.74,2024-04-10 18:11:28
0.046875,0.261,0.74,2024-04-10 18:11:44
-0.169921875,0.261,0.74,2024-04-10 18:12:00
0.04296875,0.261,0.74,2024-04-10 18:12:16
0.12109375,0.261,0.74,2024-04-10 18:12:32
-0.0390625,0.261,0.74,2024-04-10 18:12:48
-0.18359375,0.261,0.74,2024-04-10 18:13:05
0.07421875,0.261,0.74,2024-04-10 18:13:21
0.1171875,0.261,0.74,2024-04-10 18:13:37
-0.126953125,0.261,0.74,2024-04-10 18:13:53
-0.19921875,0.261,0.74,2024-04-10 18:14:09
0.1015625,0.261,0.74,2024-04-10 18:14:26
0.107421875,0.261,0.74,2024-04-10 18:14:42
-0.1875,0.261,0.74,2024-04-10 18:14:58
-0.185546875,0.261,0.74,2024-04-10 18:15:14
0.103515625,0.261,0.74,2024-04-10 18:15:30
0.091796875,0.261,0.74,2024-04-10 18:15:46
-0.21484375,0.261,0.74,2024-04-10 18:16:02
-0.154296875,0.261,0.74,2024-04-10 18:16:18
0.09375,0.261,0.74,2024-04-10 18:16:35
0.044921875,0.261,0.74,2024-04-10 18:16:51
-0.216796875,0.261,0.74,2024-04-10 18:17:08
-0.10546875,0.261,0.74,2024-04-10 18:17:24
0.0859375,0.261,0.74,2024-04-10 18:17:40
-0.0390625,0.261,0.74,2024-04-10 18:17:56
-0.20703125,0.261,0.74,2024-04-10 18:18:12
-0.056640625,0.261,0.74,2024-04-10 18:18:28
0.087890625,0.261,0.74,2024-04-10 18:18:44
-0.1015625,0.261,0.74,2024-04-10 18:19:00
-0.22265625,0.261,0.74,2024-04-10 18:19:17
0.01953125,0.261,0.74,2024-04-10 18:19:33
0.076171875,0.261,0.74,2024-04-10 18:19:49
-0.158203125,0.261,0.74,2024-04-10 18:20:06
-0.10546875,0.261,0.74,2024-04-10 18:20:22
0.14453125,0.261,0.74,2024-04-10 18:20:38
0.125,0.261,0.74,2024-04-10 18:20:54
-0.169921875,0.261,0.74,2024-04-10 18:21:10
-0.03515625,0.261,0.74,2024-04-10 18:21:26
0.130859375,0.261,0.74,2024-04-10 18:21:42
0.076171875,0.261,0.74,2024-04-10 18:21:59
-0.16796875,0.261,0.74,2024-04-10 18:22:15
0.015625,0.261,0.74,2024-04-10 18:22:31
0.140625,0.261,0.74,2024-04-10 18:22:47
-0.005859375,0.261,0.74,2024-04-10 18:23:04
-0.158203125,0.261,0.74,2024-04-10 18:23:20
0.064453125,0.261,0.74,2024-04-10 18:23:36
0.142578125,0.261,0.74,2024-04-10 18:23:52
-0.0625,0.261,0.74,2024-04-10 18:24:08
-0.173828125,0.261,0.74,2024-04-10 18:24:24
0.126953125,0.261,0.74,2024-04-10 18:24:40
0.119140625,0.261,0.74,2024-04-10 18:24:57
-0.12109375,0.261,0.74,2024-04-10 18:25:13
-0.173828125,0.261,0.74,2024-04-10 18:25:29
0.138671875,0.261,0.74,2024-04-10 18:25:45
0.134765625,0.261,0.74,2024-04-10 18:26:02
-0.17578125,0.261,0.74,2024-04-10 18:26:18
-0.138671875,0.261,0.74,2024-04-10 18:26:34
0.1171875,0.261,0.74,2024-04-10 18:26:50
0.125,0.261,0.74,2024-04-10 18:27:06
-0.1796875,0.261,0.74,2024-04-10 18:27:23
-0.087890625,0.261,0.74,2024-04-10 18:27:39
0.1328125,0.261,0.74,2024-04-10 18:27:55
0.0625,0.261,0.74,2024-04-10 18:28:11
-0.189453125,0.261,0.74,2024-04-10 18:28:27
-0.220703125,0.261,0.74,2024-04-10 18:28:45
-1.0,0.261,0.74,2024-04-10 18:29:01
-1.0,0.261,0.74,2024-04-10 18:29:17
-1.0,0.261,0.74,2024-04-10 18:29:33
-1.0,0.261,0.74,2024-04-10 18:29:50
-1.0,0.261,0.74,2024-04-10 18:30:06
-1.0,0.261,0.74,2024-04-10 18:30:22
-1.0,0.261,0.74,2024-04-10 18:30:38
-1.0,0.261,0.74,2024-04-10 18:30:54
-0.73828125,0.261,0.74,2024-04-10 18:31:11
-0.63671875,0.261,0.74,2024-04-10 18:31:27
-0.796875,0.261,0.74,2024-04-10 18:31:43
-0.58203125,0.261,0.74,2024-04-10 18:31:59
-0.42578125,0.261,0.74,2024-04-10 18:32:16
-0.39453125,0.261,0.74,2024-04-10 18:32:32
-0.23828125,0.261,0.74,2024-04-10 18:32:48
-0.0078125,0.261,0.74,2024-04-10 18:33:04
-0.197265625,0.261,0.74,2024-04-10 18:33:20
-0.265625,0.261,0.74,2024-04-10 18:33:36
0.0,0.261,0.74,2024-04-10 18:33:52
0.068359375,0.261,0.74,2024-04-10 18:34:08
0.080078125,0.261,0.74,2024-04-10 18:34:25
0.818359375,0.261,0.74,2024-04-10 18:34:41
0.818359375,0.261,0.74,2024-04-10 18:34:57
0.818359375,0.261,0.74,2024-04-10 18:35:13
0.818359375,0.261,0.74,2024-04-10 18:35:29
0.818359375,0.261,0.74,2024-04-10 18:35:45
0.818359375,0.261,0.74,2024-04-10 18:36:01
0.818359375,0.261,0.74,2024-04-10 18:36:18
0.818359375,0.261,0.74,2024-04-10 18:36:34
0.818359375,0.261,0.74,2024-04-10 18:36:50
0.818359375,0.261,0.74,2024-04-10 18:37:06
0.818359375,0.261,0.74,2024-04-10 18:37:23
